2024-06-09 20:45:51,271 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 20:45:51,271 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 20:45:51,931 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 20:45:51,936 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 20:45:51,936 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 20:45:52,055 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 20:45:52,063 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 20:45:52,063 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 20:45:52,244 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 20:45:52,249 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 20:45:52,249 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 20:45:52,270 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 20:45:52,275 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 20:45:52,275 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 20:45:52,705 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 20:45:52,718 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-06-09 20:45:52,718 INFO    MainThread:22656 [wandb_init.py:_pause_backend():431] pausing backend
2024-06-09 20:45:53,023 INFO    MainThread:22656 [wandb_init.py:_resume_backend():436] resuming backend
2024-06-09 20:45:53,027 INFO    MainThread:22656 [jupyter.py:save_ipynb():372] not saving jupyter notebook
